epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,6287.4,0.69461,0.42729,0.90447,0.9655,0.96301,0.97471,0.80718,0.6893,0.35241,0.88208,0.0010405,0.0010405,0.0010405
183,6322.43,0.69788,0.42607,0.89935,0.96307,0.96411,0.97468,0.80725,0.68943,0.35198,0.88213,0.000991,0.000991,0.000991
184,6357.23,0.70221,0.43051,0.90324,0.96326,0.96411,0.97462,0.80736,0.68942,0.3522,0.88208,0.0009415,0.0009415,0.0009415
185,6390.94,0.68941,0.42148,0.90123,0.9633,0.96406,0.97465,0.80739,0.68933,0.35225,0.88206,0.000892,0.000892,0.000892
186,6426.05,0.68715,0.42192,0.90058,0.96331,0.96407,0.97461,0.80621,0.68944,0.35149,0.88202,0.0008425,0.0008425,0.0008425
187,6460.57,0.68457,0.41842,0.90009,0.96311,0.96405,0.97476,0.80639,0.68984,0.35216,0.88214,0.000793,0.000793,0.000793
188,6494.38,0.68423,0.41716,0.89936,0.96305,0.96413,0.97476,0.80681,0.6898,0.35222,0.88215,0.0007435,0.0007435,0.0007435
189,6529.31,0.68872,0.42713,0.90541,0.96309,0.9641,0.97473,0.80631,0.68951,0.35223,0.88222,0.000694,0.000694,0.000694
190,6563.89,0.6807,0.41635,0.89865,0.96267,0.96373,0.97471,0.80742,0.69028,0.35179,0.88225,0.0006445,0.0006445,0.0006445
191,6597.1,0.64637,0.35838,0.88567,0.96285,0.96365,0.97483,0.80702,0.69041,0.35111,0.88222,0.000595,0.000595,0.000595
192,6630.81,0.64315,0.35656,0.88372,0.96281,0.96362,0.97481,0.80694,0.69032,0.35174,0.88221,0.0005455,0.0005455,0.0005455
193,6663.08,0.63088,0.3523,0.88033,0.96231,0.96369,0.97476,0.80769,0.69006,0.35247,0.88208,0.000496,0.000496,0.000496
194,6696.4,0.62881,0.35124,0.88144,0.96225,0.96359,0.97478,0.80731,0.68952,0.35202,0.88206,0.0004465,0.0004465,0.0004465
195,6728.7,0.62472,0.34879,0.87804,0.96217,0.96357,0.97499,0.80722,0.68935,0.35205,0.88195,0.000397,0.000397,0.000397
196,6762,0.62717,0.34696,0.88122,0.96203,0.96353,0.97502,0.80862,0.6892,0.35232,0.88195,0.0003475,0.0003475,0.0003475
197,6794.36,0.61331,0.34073,0.8729,0.96222,0.96346,0.97492,0.80809,0.68893,0.35224,0.88198,0.000298,0.000298,0.000298
198,6827.41,0.61919,0.3383,0.87579,0.96234,0.96338,0.97489,0.80814,0.68894,0.35176,0.88199,0.0002485,0.0002485,0.0002485
199,6859.92,0.61525,0.33902,0.87596,0.96239,0.96347,0.97501,0.80873,0.68932,0.35171,0.882,0.000199,0.000199,0.000199
200,6892.91,0.60304,0.33827,0.87094,0.96246,0.96337,0.97503,0.80909,0.6889,0.35202,0.88198,0.0001495,0.0001495,0.0001495
